audio	sentence
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29268788.wav	nane ni mkazo nia sahihi 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29797377.wav	baada ya hapo alijiunga na shule ya sekondari ya ngambo 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30175984.wav	dhidi ya marekani na kila rafiki wa marekani 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_35161019.wav	kubainisha makundi ya jamii hizo lakini muingiliano bado haujapata ufafanuzi makini 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_35587972.wav	mama mkwe ni yule 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29176805.wav	inasemekana alikuwa shemasi 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29793885.wav	kila mtu aliamini pep atamaliza maisha yake ya soka 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_36644607.wav	aliyekuwa amejiinamia akauliza aliyekuwa akimwita ni nani 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_31270198.wav	misitu na mapori tengefu yametengwa kuhifadhi mazingira ya utalii 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29788356.wav	pili kushirikiana katika kula kunachochea ushirikiano katika mambo mengine 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_35160914.wav	baada ya vita ya miaka saba uingereza 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_31996016.wav	mbundikebundike huna haja ya kumsonga kilimanjaro kama kawaida 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30017714.wav	mwaka elfu moja mia tisa sabini serikali iliipa kazi kampuni ya upangaji miji 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_34835479.wav	mkoa huu ulikuwa na majimbo ya uchaguzi ambayo ni geita mjini 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_35107850.wav	alpi katika kusini ni milima mirefu ujerumani ingawa 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_37099455.wav	watumwa walifikishwa eneo hilo la mkunazini 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30022519.wav	halmashauri ya wilaya ya kishapu na halamshauri ya kahama mjini 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29793059.wav	zinazotumiwa na wavuvi wadogo wadogo wa mataifa haya 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30582057.wav	wasukuma pia wanajihusisha sana na kilimo cha mazao ya nafaka na mifugo 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29792594.wav	ufaransa na urusi pia mataifa ya uingereza na italia bila kuisahau marekani 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30378622.wav	uharibifu huu unatokana na sababu mbalimbali kama vile kutokana na wakati 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_34958947.wav	kama kawaida tunge tunge enda kwa tungeenda mahakamani 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_35156874.wav	bado walikuwa wakitafuta nafasi ya kulipa kisasi cha lugalo walidai kuwa chifu amevunja mkataba 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29150759.wav	baada ya kupigwa kwa imani yao waliuawa wakati wa dhuluma ya kaisari decius 
