audio	sentence
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29995193.wav	sheria hizi za muungano zilithibitisha hati za muungano 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29836474.wav	nyerere alikufa akiwa katika matibabu nchini uingereza 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_34764321.wav	nakumbuka nilipovunjika jinsi ulivyoniinua 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_28592244.wav	nchini china bahari hii inaitwa bahari ya mashariki 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29899302.wav	miaka ya nyuma wazigua waliabudu miungu mbalimbali kama mawe moto na miti mikubwa 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30183202.wav	fanya mazoezi kwenye sehemu zenye milima na uongeze uzito 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29978203.wav	wachezaji wanapotaka kuhama timu zao za awali 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30321981.wav	mataifa ambayo aliyataja amin mara kwa mara yalikuwa ni cuba marekani na israeli 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29899373.wav	kwa kudai eti watumwa waliona bahari ambako watasafarishwa 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30644249.wav	vilevile kutumia maji vizuri hasa katika shughuli za kilimo 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30363787.wav	wakati leo tunakumbuka tukio hili ambalo limeacha simanzi mioyoni mwetu 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30380791.wav	wakajibu kwamba wenzao walikuwa wamezarama yaani walikuwa wamelowea au kuzamia 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29941785.wav	wengi wao hutunzwa na nyanya na babu wazee 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30114484.wav	hupata baraka za kimasai kutoka kwa wamzee wa kimasai kutoka kwa jamii 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29839324.wav	mwalimu nyerere wa tanzania alikuwa mfano bora 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_32244814.wav	ah nawewe sikupi 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_31321187.wav	kazi hizi ambazo hata serikali ya awamu ya kwanza ilizikazania sana mara baada ya 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_36013449.wav	licha ya kuwa na wanyama wengine lakini ngombe ndio maalum kwa wamasai 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_31321690.wav	bawasiri ni mojawapo ya matatizo ambayo yanasumbua sana 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_36387977.wav	mbogwe mbunge ni augustino masele kupitia chama cha mapinduzi 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30471011.wav	barack hussein obama ni raisi mwafrikamwamerika wa kwanza kushika wadhifa huo 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30470954.wav	watu wanapata ajira kwa kuwa waongoza watalii kwenye hifadhi 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_36390053.wav	nyumbaniingawa athari yake kwa afya ya wanadamu ndilo suala sugu 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29457597.wav	mji mkuu wa tanzania ni jiji la dodoma 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_31407010.wav	nitakupeleka radio tanzania uwaambie watanzania kwa njia ya radio 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30071738.wav	ulinzi zaidi uongezwe kuvilinda vivutio vyetu vidumu milele 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29906240.wav	maambukizi yanaweza kuendelea bila ya kuwa na dalili 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_37223531.wav	na muda wa chillax ni muhimu sana 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30363978.wav	lakini pia kwa wafanyakazi wanaoishi ndani ya kiwanda hicho 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30630992.wav	uhamiaji huo ni moja ya maajabu kumi ya asili ya ulimwengu ya kusafiri 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_35964218.wav	kama mtetezi wa masuala ya uongozi bora rais huyo mpya wa malawi anayezungumza kiingezera 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_31737230.wav	ni mrefu kuliko mito mingine ndani ya afrika 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_37084845.wav	kwa upande wa wasichana na mama wajawazito waliufanya kazi za ndani 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_37096129.wav	seneta obama pamoja na wangari maathai huko nairobi mwaka elfu mbili na sita 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29936450.wav	mwaka elfu moja mia tisa na sabini na nane serikali iliunda bodi ya biashara 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_30180483.wav	familia yenye utajiri mkubwa huku wazazi wake walitalakiana 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_29593678.wav	lakini je hiari yetu ni kamili 
/scratch/skscla001/speech/data/swagen/audio/common_voice_sw_37089251.wav	gani yanayohitaji ufumbuzi wa aina gani hili ni jambo kubwa sana kwake japokuwa tutaendelea 
